Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"97486","1","2021-07-05 14:54:40","2","112","<python><scikit-learn><feature-scaling>","1","1"
"97487","1","2021-07-05 14:59:32","0","22","<machine-learning><predictive-modeling><recommender-system>","1",""
"97491","1","2021-07-05 16:20:44","2","70","<machine-learning><deep-learning><neural-network><cnn><convolutional-neural-network>","1",""
"97492","1","2021-07-05 17:30:23","0","55","<neural-network><time-series><lstm><multiclass-classification>","0","1"
"97498","1","2021-07-05 20:02:57","0","13","<machine-learning><time-series><clustering>","0",""
"97499","1","2021-07-05 20:13:37","0","31","<confusion-matrix>","1",""
"97500","1","2021-07-05 20:21:50","0","16","<python><keras><weight-initialization>","0",""
"97503","1","2021-07-06 01:53:39","1","19","<clustering><performance><text><model-evaluations>","1",""
"97504","1","2021-07-06 02:14:06","0","39","<machine-learning><python><nlp><clustering><word2vec>","1",""
"97508","1","2021-07-06 08:05:16","1","20","<convolutional-neural-network><data-augmentation>","0",""
"97515","1","2021-07-06 11:37:21","1","48","<deep-learning><nlp><text-classification>","1",""
"97516","1","2021-07-06 11:37:41","0","54","<python><scikit-learn><pandas><text-classification>","1",""
"97517","1","2021-07-06 13:10:25","0","9","<data-analysis>","0",""
"97518","1","2021-07-06 13:18:44","0","1848","<deep-learning><keras><tensorflow><regression><ensemble>","3",""
"97520","1","2021-07-06 13:54:30","0","11","<machine-learning><classification><rmse>","0",""
"97521","1","2021-07-06 13:56:18","0","46","<machine-learning><predictive-modeling><feature-selection><feature-engineering><rmse>","1",""
"97525","1","2021-07-06 14:17:06","0","128","<logistic-regression><categorical-data><binary><binary-classification><density-estimation>","3",""
"97528","1","2021-07-06 14:57:50","0","10","<machine-learning><active-learning>","0",""
"97529","1","2021-07-06 15:11:05","1","40","<nlp><text-mining><bert><information-retrieval><similar-documents>","1",""
"97531","1","2021-07-06 15:42:52","1","24","<r><ranking><dummy-variables><hierarchical-data-format>","1",""
"97537","1","2021-07-06 17:58:01","0","26","<machine-learning><deep-learning><neural-network><tensorflow><accuracy>","0",""
"97543","1","2021-07-06 19:57:31","0","10","<training><transfer-learning>","0",""
"97544","1","2021-07-06 20:10:59","0","156","<deep-learning><neural-network><lstm><normalization><feature-scaling>","1",""
"97545","1","2021-07-06 20:15:37","0","13","<machine-learning><nlp>","0",""
"97547","1","2021-07-06 22:23:30","0","21","<image-preprocessing><transformation>","0",""
"97549","1","2021-07-07 00:22:39","0","43","<tensorflow><cnn><convolutional-neural-network><siamese-networks><one-shot-learning>","0",""
"97551","1","2021-07-07 02:27:27","3","154","<missing-data><data-imputation>","5",""
"97552","1","2021-07-07 03:28:59","0","15","<data-cleaning>","0",""
"97553","1","2021-07-07 05:14:56","0","28","<machine-learning><classification><machine-learning-model><linearly-separable>","0",""
"97554","1","2021-07-07 05:22:12","0","10","<implementation><activity-recognition>","0",""
"97555","1","2021-07-07 05:23:45","0","52","<python><feature-selection><feature-extraction><graphs><feature-construction>","1",""
"97556","1","2021-07-07 07:04:05","0","21","<python><reinforcement-learning>","0",""
"97557","1","2021-07-07 08:16:34","0","29","<accuracy><transfer-learning><inception>","0",""
"97558","1","2021-07-07 09:25:20","0","17","<machine-learning><regression><logistic-regression><regularization><one-hot-encoding>","0",""
"97561","1","2021-07-07 11:20:55","0","22","<feature-selection>","0",""
"97568","1","2021-07-07 12:34:09","2","274","<word2vec><transfer-learning><gensim><pretraining>","0",""
"97569","1","2021-07-07 12:54:20","1","16","<machine-learning><time-series><feature-engineering>","1",""
"97570","1","2021-07-07 14:06:44","0","21","<machine-learning><pytorch><autoencoder><variance><vae>","0",""
"97574","1","2021-07-07 15:31:12","0","16","<convolution>","1",""
"97581","1","2021-07-07 19:18:18","0","14","<machine-learning><preprocessing><categorical-data><categorical-encoding>","0",""
"97583","1","2021-07-07 19:56:53","0","13","<sagemaker>","0",""
"97585","1","2021-07-07 20:03:24","0","9","<dataset><pytorch>","0",""
"97586","1","2021-07-07 20:42:31","0","9","<clustering><unsupervised-learning>","1",""
"97593","1","2021-07-08 00:51:49","0","37","<machine-learning>","1",""
"97595","1","2021-07-08 01:26:14","1","84","<correlation><tableau>","1",""
"97598","1","2021-07-08 07:01:05","2","292","<classification><nlp><scikit-learn><random-forest>","1",""
"97602","1","2021-07-08 08:37:16","1","47","<deep-learning><neural-network><time-series><cnn><lstm>","1",""
"97603","1","2021-07-08 08:58:25","0","10","<graphs><networkx>","0",""
"97610","1","2021-07-08 11:01:27","0","33","<machine-learning><computer-vision><opencv>","1",""
"97613","1","2021-07-08 12:00:36","0","57","<machine-learning><deep-learning><training>","2",""
"97617","1","2021-07-08 13:18:05","1","39","<nlp><bert><transformer><semantic-similarity>","1",""
"97618","1","2021-07-08 13:27:24","0","10","<recommender-system><graphs><neo4j>","0",""
"97625","1","2021-07-08 17:04:37","0","14","<cnn><opencv>","1",""
"97626","1","2021-07-08 17:13:34","0","21","<deep-learning><neural-network><convolutional-neural-network>","0",""
"97628","1","2021-07-08 17:30:20","0","37","<machine-learning><nlp><pytorch><transformer>","1",""
"97630","1","2021-07-08 18:07:30","0","44","<python-3.x><tokenization><openai-gpt>","0",""
"97633","1","2021-07-08 20:07:48","0","1284","<dataset><data><csv>","3",""
"97637","1","2021-07-08 21:32:15","0","23","<python><python-3.x><matplotlib>","1",""
"97638","1","2021-07-08 21:40:52","2","109","<scikit-learn><random-forest>","3","1"
"97639","1","2021-07-08 22:42:55","0","18","<pytorch><normalization><gpu><batch-normalization><vgg16>","0",""
"97640","1","2021-07-09 00:18:37","2","45","<orange><naive-bayes-classifier><naive-bayes-algorithim>","0",""
"97641","1","2021-07-09 00:24:33","1","26","<r><data-mining><data-cleaning>","1",""
"97645","1","2021-07-09 02:20:01","0","22","<machine-learning><optimization>","0","1"
"97648","1","2021-07-09 06:02:30","0","93","<machine-learning><training><grid-search><lightgbm><gbm>","1",""
"97654","1","2021-07-09 10:21:56","1","20","<machine-learning><python><tensorflow><metric>","0",""
"97655","1","2021-07-09 10:27:19","0","27","<machine-learning><classification><accuracy>","1",""
"97656","1","2021-07-09 10:37:20","0","16","<machine-learning><deep-learning><cnn>","0",""
"97658","1","2021-07-09 10:55:04","0","15","<neural-network><class-imbalance><probability-calibration>","0",""
"97664","1","2021-07-09 13:21:24","0","17","<nlp><dataset><class-imbalance><text-classification>","0",""
"97665","1","2021-07-09 13:36:49","0","19","<classification><text-classification><ngrams>","0","1"
"97666","1","2021-07-09 14:14:13","0","13","<python><neural-network><reinforcement-learning>","0",""
"97667","1","2021-07-09 14:49:40","0","31","<deep-learning><keras><reinforcement-learning><q-learning><dqn>","0",""
"97669","1","2021-07-09 15:27:40","1","71","<classification><text-classification>","2",""
"97670","1","2021-07-09 16:23:54","0","48","<machine-learning><scikit-learn><text-classification>","0",""
"97671","1","2021-07-09 16:49:33","0","24","<dataset><data><visualization>","0",""
"97672","1","2021-07-09 16:51:50","0","117","<keras><lstm><loss-function>","1",""
"97677","1","2021-07-09 21:13:01","0","14","<lightgbm>","0",""
"97680","1","2021-07-09 22:39:20","0","62","<python><visualization>","3",""
"97682","1","2021-07-10 00:21:27","0","25","<machine-learning><python><keras>","0",""
"97687","1","2021-07-10 07:41:14","1","56","<nlp><dimensionality-reduction><apache-spark><tfidf><hashing-trick>","0",""
"97689","1","2021-07-10 09:16:57","1","35","<machine-learning><neural-network><lstm><regularization>","0",""
"97690","1","2021-07-10 09:39:54","0","90","<keras><time-series><cnn><convolutional-neural-network>","0",""
"97691","1","2021-07-10 10:37:23","0","20","<machine-learning><feature-engineering><feature-extraction><methodology>","0",""
"97694","1","2021-07-10 16:05:07","-1","24","<mathematics><linear-algebra>","1",""
"97695","1","2021-07-10 16:29:34","0","77","<python><scikit-learn>","1",""
"97700","1","2021-07-10 17:25:39","0","135","<machine-learning><random-forest><pca><feature-importances>","0",""
"97707","1","2021-07-10 19:19:59","0","52","<neural-network><classification><nlp><tokenization>","0",""
"97708","1","2021-07-10 20:09:32","0","12","<neural-network><loss-function><fuzzy-logic>","1",""
"97712","1","2021-07-10 23:56:44","0","14","<classification><feature-importances>","1",""
"97713","1","2021-07-11 00:56:22","0","16","<keras><tensorflow><auc><roc>","0",""
"97714","1","2021-07-11 01:56:08","0","21","<neural-network><cnn><convolution><feature-map>","0",""
"97716","1","2021-07-11 04:29:40","2","26","<pandas><statistics><python-3.x><sampling>","1",""
"97717","1","2021-07-11 05:03:53","0","225","<time-series><random-forest><decision-trees><machine-learning-model>","5","1"
"97723","1","2021-07-11 07:07:32","0","51","<keras><tensorflow>","0",""
"97725","1","2021-07-11 09:04:50","0","25","<decision-trees>","1",""
"97727","1","2021-07-11 09:33:50","0","15","<labels><information-theory>","0",""
"97734","1","2021-07-11 16:20:30","2","26","<random-forest><hyperparameter-tuning>","1",""
"97737","1","2021-07-11 17:10:11","0","22","<optimization><gan>","0",""
"97738","1","2021-07-11 17:18:17","0","36","<python><time-series><regression><forecasting><statsmodels>","0",""
"97740","1","2021-07-11 20:02:38","0","20","<python><logistic-regression><accuracy><confusion-matrix>","1",""
"97742","1","2021-07-11 20:54:23","1","48","<python><statistics><confidence>","1","1"
"97744","1","2021-07-12 03:25:28","1","24","<machine-learning><nlp><dataset>","1",""
"97745","1","2021-07-12 03:44:56","0","26","<neural-network><rnn><backpropagation>","0",""
"97746","1","2021-07-12 04:40:02","0","18","<classification><regression><class-imbalance><multiclass-classification>","0",""
"97747","1","2021-07-12 05:23:40","0","18","<parameter-estimation><survival-analysis><churn>","1",""
"97748","1","2021-07-12 06:22:06","1","50","<decision-trees>","2","1"
"97752","1","2021-07-12 07:30:15","1","118","<metric><k-nn><distance>","2",""
"97754","1","2021-07-12 08:16:16","0","46","<machine-learning><classification><supervised-learning><k-nn>","1",""
"97756","1","2021-07-12 09:39:45","1","42","<machine-learning><classification><machine-learning-model><mathematics><linear-models>","0",""
"97757","1","2021-07-12 09:45:17","1","33","<lda>","1",""
"97758","1","2021-07-12 10:06:18","0","32","<machine-learning><image-classification><image-preprocessing>","0",""
"97760","1","2021-07-12 10:32:43","1","51","<keras><r><logistic-regression>","0","1"
"97761","1","2021-07-12 11:04:16","0","26","<machine-learning><deep-learning><dataset><data-mining><lstm>","0",""
"97767","1","2021-07-12 13:55:44","0","30","<machine-learning><deep-learning><keras><tensorflow><lstm>","0",""
"97770","1","2021-07-12 15:30:53","0","27","<anomaly-detection><outlier><anomaly>","0",""
"97771","1","2021-07-12 15:33:09","0","21","<ranking><learning-to-rank>","1",""
"97775","1","2021-07-12 17:41:05","0","159","<descriptive-statistics><information-theory><mutual-information>","2","1"
"97777","1","2021-07-12 17:58:33","0","485","<gpu><spacy><nvidia><cuda>","0",""
"97778","1","2021-07-12 19:18:15","0","18","<python><scikit-learn><feature-selection><random-forest><feature-engineering>","0",""
"97780","1","2021-07-12 21:00:26","1","54","<neural-network>","1",""
"97781","1","2021-07-12 21:53:25","0","10","<deep-learning>","0",""
"97783","1","2021-07-12 22:28:23","0","109","<python><dataset><pandas><data-cleaning><python-3.x>","1",""
"97794","1","2021-07-13 02:17:07","0","14","<deep-learning><tensorflow><categorical-data><embeddings><categorical-encoding>","0",""
"97795","1","2021-07-13 03:45:55","0","10","<convolutional-neural-network><encoder>","0",""
"97796","1","2021-07-13 05:51:24","0","23","<python><xgboost><dimensionality-reduction><feature-importances>","2",""
"97797","1","2021-07-13 06:07:09","0","38","<machine-learning-model><bias>","1",""
"97799","1","2021-07-13 07:14:30","0","39","<python><dataset><pandas><data><data-cleaning>","2",""
"97800","1","2021-07-13 07:32:13","0","15","<keras><tensorflow><cnn><convolutional-neural-network>","0",""
"97804","1","2021-07-13 09:32:05","0","4","<data-mining>","0",""
"97808","1","2021-07-13 10:16:57","0","23","<machine-learning><deep-learning><convolutional-neural-network>","0",""
"97809","1","2021-07-13 11:10:43","0","19","<svm>","1",""
"97810","1","2021-07-13 11:51:27","0","18","<nlg>","0",""
"97811","1","2021-07-13 11:53:36","0","22","<deep-learning><word-embeddings>","1",""
"97815","1","2021-07-13 13:23:10","1","19","<python><correlation><data-analysis>","1",""
"97818","1","2021-07-13 14:27:09","0","12","<feature-engineering><dimensionality-reduction><feature-construction><aggregation><pooling>","0",""
"97819","1","2021-07-13 15:06:55","0","31","<deep-learning><dataset><cnn><image>","1",""
"97822","1","2021-07-13 15:55:49","1","122","<python><pandas><bigdata><dataframe><csv>","3",""
"97825","1","2021-07-13 17:37:42","-1","106","<machine-learning><xgboost><machine-learning-model><cross-validation><performance>","1",""
"97826","1","2021-07-13 17:51:56","0","12","<machine-learning><forecasting><model-evaluations>","0",""
"97829","1","2021-07-13 19:03:28","0","39","<logistic-regression><naive-bayes-classifier><text-classification><k-nn>","1",""
"97833","1","2021-07-13 22:45:27","1","138","<nlp><text-classification><tfidf>","1",""
"97836","1","2021-07-14 00:11:36","0","26","<machine-learning><regression><predictive-modeling><feature-selection>","0",""
"97837","1","2021-07-14 02:09:12","0","12","<dataset><data>","0",""
"97838","1","2021-07-14 04:15:11","0","246","<neural-network><pytorch><pooling>","0",""
"97840","1","2021-07-14 05:33:25","0","24","<machine-learning><neural-network><gradient-descent><c++>","0",""
"97841","1","2021-07-14 05:42:02","0","83","<python><keras><scikit-learn><tensorflow><text-classification>","0",""
"97842","1","2021-07-14 06:41:54","0","55","<decision-trees><class-imbalance>","1",""
"97843","1","2021-07-14 07:13:33","0","10","<machine-learning><nlp><word-embeddings>","1",""
"97844","1","2021-07-14 08:20:57","1","78","<machine-learning><data-analysis><one-hot-encoding>","3",""
"97845","1","2021-07-14 08:23:57","0","14","<dataset><data-cleaning><image-preprocessing>","1",""
"97846","1","2021-07-14 08:35:11","1","25","<active-learning>","1",""
"97848","1","2021-07-14 08:38:03","0","14","<r><multivariate-distribution><normal>","0",""
"97849","1","2021-07-14 09:49:39","0","119","<machine-learning><deep-learning><tensorflow><pytorch><cuda>","1",""
"97850","1","2021-07-14 10:26:02","0","32","<keras><tensorflow><lstm>","0",""
"97857","1","2021-07-14 11:51:51","0","13","<deep-learning><image-preprocessing><gaussian><mse>","0",""
"97859","1","2021-07-14 12:11:27","0","25","<data><image-classification>","0",""
"97860","1","2021-07-14 12:46:29","0","13","<python><keras><tensorflow><cnn>","0",""
"97863","1","2021-07-14 14:25:07","0","19","<association-rules><market-basket-analysis>","0",""
"97867","1","2021-07-14 14:59:29","0","52","<nlp><convolutional-neural-network><allennlp>","1",""
"97868","1","2021-07-14 15:25:44","0","55","<python><nlp><scikit-learn><unsupervised-learning><outlier>","0",""
"97869","1","2021-07-14 16:56:33","0","40","<decision-trees><preprocessing><feature-scaling>","1",""
"97875","1","2021-07-14 21:39:38","0","6","<python><machine-learning-model><sas>","0",""
"97877","1","2021-07-14 22:02:12","1","41","<machine-learning><classification><multiclass-classification><evaluation><named-entity-recognition>","1",""
"97878","1","2021-07-14 22:04:30","0","10","<smote><bootstraping><oversampling>","0",""
"97882","1","2021-07-15 00:53:29","0","87","<python><nlp><scikit-learn>","1",""
"97885","1","2021-07-15 02:19:07","0","17","<machine-learning>","0",""
"97888","1","2021-07-15 04:57:09","0","56","<time-series><predictive-modeling><transformer>","0",""
"97891","1","2021-07-15 08:01:23","0","30","<machine-learning><scikit-learn><training>","1",""
"97892","1","2021-07-15 08:05:31","0","25","<tensorflow>","0",""
"97894","1","2021-07-15 08:57:41","1","94","<neural-network><keras><time-series><autoencoder><python-3.x>","1",""
"97896","1","2021-07-15 09:52:54","0","26","<machine-learning><deep-learning>","1",""
"97901","1","2021-07-15 12:20:40","2","33","<theory>","1",""
"97903","1","2021-07-15 12:33:10","0","20","<python><keras><time-series><lstm>","0",""
"97908","1","2021-07-15 13:47:16","0","64","<python><clustering>","1",""
"97915","1","2021-07-15 14:57:38","0","28","<nlp><nltk>","1",""
"97917","1","2021-07-15 15:13:39","1","17","<feature-selection><text><corpus>","1",""
"97918","1","2021-07-15 15:15:32","0","14","<r><clustering><encoding>","0",""
"97919","1","2021-07-15 15:17:42","0","54","<computer-vision><neural-style-transfer>","1",""
"97921","1","2021-07-15 15:40:18","1","20","<nlp><graphs><embeddings>","2",""
"97926","1","2021-07-15 19:07:08","0","46","<python><random-forest><optimization><gridsearchcv>","2",""
"97928","1","2021-07-15 20:31:05","0","6","<azure-ml>","0",""
"97931","1","2021-07-15 22:02:57","0","156","<feature-selection><decision-trees><xgboost><feature-engineering><boosting>","1",""
"97932","1","2021-07-15 23:01:53","0","13","<python><scikit-learn><time-series><forecasting><forecast>","0",""
"97933","1","2021-07-16 00:13:07","-1","41","<python><random-forest><hyperparameter-tuning><gridsearchcv>","2",""
"97934","1","2021-07-16 00:53:33","0","24","<deep-learning><convolutional-neural-network><convolution>","1",""
"97935","1","2021-07-16 01:55:14","0","21","<machine-learning><deep-learning><dataset><image-classification><convolutional-neural-network>","0",""
"97939","1","2021-07-16 05:59:19","0","15","<python><data-science-model><orange><orange3>","0",""
"97940","1","2021-07-16 06:24:45","0","22","<machine-learning><training><image-recognition><databases><software-recommendation>","0",""
"97941","1","2021-07-16 07:36:36","2","69","<classification><multiclass-classification><roc>","1",""
"97942","1","2021-07-16 07:49:49","0","12","<python><tsne><labelling>","0",""
"97944","1","2021-07-16 08:59:29","0","63","<feature-engineering><categorical-data><numerical><transformation>","3",""
"97945","1","2021-07-16 09:21:54","0","12","<neural-network><keras><tensorflow><one-hot-encoding>","0",""
"97946","1","2021-07-16 09:24:58","0","16","<time-series><r><anomaly-detection><forecasting>","0",""
"97947","1","2021-07-16 09:26:30","0","26","<neural-network><cnn><image-classification>","0",""
"97948","1","2021-07-16 10:03:17","0","21","<machine-learning><kernel>","0",""
"97954","1","2021-07-16 11:39:33","0","78","<training><epochs><predict>","1",""
"97955","1","2021-07-16 11:57:56","0","61","<machine-learning><python><optimization><scipy><mse>","0",""
"97957","1","2021-07-16 12:04:27","0","22","<neural-network><nlp><word-embeddings><word2vec>","1",""
"97960","1","2021-07-16 12:14:49","0","15","<machine-learning><deep-learning><statistics>","0",""
"97962","1","2021-07-16 13:05:56","0","75","<deep-learning><nlp><transformer><python-3.x><allennlp>","0","1"
"97963","1","2021-07-16 14:41:40","0","28","<scikit-learn><clustering><visualization><k-means>","1","0"
"97966","1","2021-07-16 15:20:13","0","16","<deep-learning><classification><one-class-classification>","0",""
"97969","1","2021-07-16 16:04:41","0","12","<svm><rbf><sgd>","0",""
"97974","1","2021-07-16 17:48:54","0","19","<dimensionality-reduction><reference-request><manifold>","0",""
"97976","1","2021-07-16 18:57:33","0","73","<python><data><visualization><outlier><plotting>","1",""
"97978","1","2021-07-16 19:29:28","1","35","<machine-learning><training><yolo>","0",""
"97980","1","2021-07-16 19:48:40","0","64","<xgboost><cross-validation><gbm><shap><feature-importances>","2",""
"97983","1","2021-07-16 20:50:59","0","10","<time-series><predictive-modeling><forecasting>","0",""
"97985","1","2021-07-16 21:30:49","0","35","<python><neural-network><keras><scikit-learn><text-classification>","0",""
"97987","1","2021-07-16 22:58:41","0","23","<time-series><lstm>","0",""
"97988","1","2021-07-16 23:23:28","0","424","<keras><tensorflow><image-classification>","1",""
"97990","1","2021-07-17 00:15:33","0","43","<machine-learning><clustering><statistics><pearsons-correlation-coefficient>","0",""
"97991","1","2021-07-17 01:57:47","0","9","<machine-learning><feature-selection><variance>","0",""
"97993","1","2021-07-17 08:07:33","0","25","<cnn><image-classification><algorithms><object-detection><faster-rcnn>","0",""
"97994","1","2021-07-17 08:15:44","0","28","<feature-selection><feature-engineering><pca>","1",""
"97995","1","2021-07-17 08:18:46","0","19","<python><image-classification>","0",""
"97998","1","2021-07-17 10:10:21","0","78","<keras><tensorflow><auc>","1",""
"98000","1","2021-07-17 10:39:51","0","30","<scikit-learn><numpy><isolation-forest>","0",""
"98002","1","2021-07-17 11:02:25","0","51","<deep-learning><transformer><attention-mechanism><information-theory>","1",""
"98003","1","2021-07-17 12:03:34","-1","23","<tensorflow><image-classification><data-science-model>","1",""
"98004","1","2021-07-17 12:21:29","0","11","<machine-learning><classification>","0",""
"98006","1","2021-07-17 12:42:19","0","68","<pytorch><class-imbalance><object-detection><weighted-data>","0",""
"98008","1","2021-07-17 16:46:39","0","69","<python><pandas><one-hot-encoding>","1",""
"98009","1","2021-07-17 17:13:44","0","115","<python><time-series><r><forecasting><feature-importances>","0",""
"98013","1","2021-07-17 21:15:13","1","13","<machine-learning><recommender-system>","0",""
"98015","1","2021-07-17 22:19:12","2","88","<machine-learning><deep-learning><neural-network>","2","1"
"98019","1","2021-07-18 05:09:34","0","79","<statistics><hypothesis-testing>","2",""
"98024","1","2021-07-18 11:53:51","3","65","<preprocessing><kaggle><data-imputation><data-leakage>","1",""
"98027","1","2021-07-18 13:32:18","3","106","<machine-learning><data-mining><feature-engineering><correlation><feature-construction>","1",""
"98033","1","2021-07-18 15:48:38","0","14","<data><normalization>","1",""
"98035","1","2021-07-18 16:06:31","0","19","<machine-learning><dataset><correlation><data-analysis>","0",""
"98037","1","2021-07-18 18:24:47","0","10","<optimization>","0",""
"98038","1","2021-07-18 18:40:18","0","13","<classification><scikit-learn><predictive-modeling><evaluation>","1",""
"98039","1","2021-07-18 19:46:04","1","24","<accuracy><adaboost>","1",""
"98044","1","2021-07-19 01:29:03","0","28","<python><nlp><clustering><data-analysis>","0",""
"98045","1","2021-07-19 02:32:49","0","19","<python><nlp><clustering><data-analysis>","1",""
"98047","1","2021-07-19 03:45:17","0","18","<python><nlp><word2vec><gensim><fasttext>","0",""
"98051","1","2021-07-19 07:59:21","1","17","<scikit-learn><matrix-factorisation>","0",""
"98052","1","2021-07-19 09:26:30","0","45","<machine-learning><multiclass-classification><imbalanced-data>","1",""
"98055","1","2021-07-19 10:53:17","0","88","<preprocessing><one-hot-encoding><pipelines><mutual-information><rfe>","0",""
"98062","1","2021-07-19 12:09:16","1","30","<machine-learning><python><predictive-modeling>","0",""
"98063","1","2021-07-19 12:10:35","1","14","<scikit-learn><clustering><data><unsupervised-learning>","0",""
"98067","1","2021-07-19 13:19:15","0","17","<machine-learning><python><data-science-model><recommender-system><algorithms>","1",""
"98069","1","2021-07-19 15:20:36","0","20","<python><deep-learning><tensorflow><cnn><faster-rcnn>","0",""
"98071","1","2021-07-19 15:25:45","1","44","<feature-selection><dummy-variables>","2",""
"98078","1","2021-07-19 15:56:51","0","23","<nlp><preprocessing><tokenization>","0",""
"98079","1","2021-07-19 16:23:22","0","52","<python><neural-network><keras><tensorflow><early-stopping>","1",""
"98080","1","2021-07-19 16:25:41","1","66","<deep-learning><neural-network><cnn><gradient-descent>","2",""
"98082","1","2021-07-19 17:04:58","0","18","<deep-learning><neural-network><convolutional-neural-network>","1",""
"98085","1","2021-07-19 18:51:41","0","40","<machine-learning><keras><semantic-segmentation><imbalanced-data>","1",""
"98086","1","2021-07-19 19:01:33","0","12","<machine-learning><training><computer-vision><3d-reconstruction>","0",""
"98087","1","2021-07-19 19:39:58","3","49","<machine-learning><computer-vision>","1","1"
"98088","1","2021-07-19 19:41:03","1","18","<tensorflow>","0",""
"98090","1","2021-07-19 21:44:05","0","18","<decision-trees><variance><cart>","0",""
"98092","1","2021-07-19 22:19:47","0","13","<neural-network><keras><multiclass-classification><perceptron><ann>","0",""
"98095","1","2021-07-20 03:29:57","0","47","<time-series><cnn><lstm><pytorch><autoencoder>","0",""
"98096","1","2021-07-20 04:01:31","2","57","<python><scikit-learn><xgboost>","1",""
"98098","1","2021-07-20 06:54:54","0","8","<embeddings><generative-models>","0",""
"98099","1","2021-07-20 07:27:11","1","114","<machine-learning><deep-learning><nlp><tfidf>","1",""
"98100","1","2021-07-20 07:40:04","0","14","<keras><transfer-learning><inceptionresnetv2>","0",""
"98101","1","2021-07-20 08:02:56","0","35","<machine-learning><rnn>","1",""
"98105","1","2021-07-20 09:57:19","0","18","<time-series><dataset><predictive-modeling><statistics><forecasting>","0",""
"98106","1","2021-07-20 10:38:27","0","15","<python><keras><computer-vision>","0",""
"98114","1","2021-07-20 13:45:26","0","60","<cnn><convolutional-neural-network><transfer-learning>","1",""
"98117","1","2021-07-20 15:22:43","0","11","<recommender-system><explainable-ai>","0",""
"98118","1","2021-07-20 15:35:30","0","15","<exploratory-factor-analysis>","0",""
"98120","1","2021-07-20 17:52:56","0","32","<training>","1",""
"98122","1","2021-07-20 18:21:56","1","47","<classification><decision-trees><categorical-encoding>","1",""
"98124","1","2021-07-20 19:45:58","0","35","<r>","1",""
"98128","1","2021-07-20 21:45:11","3","26","<neural-network><loss-function>","0",""
"98130","1","2021-07-20 22:57:03","0","26","<classification><scikit-learn><lightgbm>","1",""
"98131","1","2021-07-21 00:33:14","0","9","<machine-learning><reinforcement-learning><finance>","0",""
"98133","1","2021-07-21 05:26:25","0","25","<multiclass-classification><softmax><multi-output>","1",""
"98134","1","2021-07-21 07:01:40","0","11","<tensorflow><convolutional-neural-network><python-3.x><pruning>","0",""
"98137","1","2021-07-21 08:43:23","0","154","<pandas><preprocessing><categorical-data><numerical>","1",""
"98140","1","2021-07-21 09:51:21","0","36","<machine-learning><nlp>","1",""
"98141","1","2021-07-21 09:57:27","0","18","<scikit-learn><statistics><text-mining><feature-extraction>","0",""
"98142","1","2021-07-21 09:59:40","0","11","<deep-learning><keras><tensorflow><image-preprocessing>","0",""
"98144","1","2021-07-21 10:10:34","0","74","<missing-data>","1",""
"98146","1","2021-07-21 10:38:23","0","26","<neural-network><time-series><lstm><rnn>","0",""
"98147","1","2021-07-21 10:44:27","1","22","<machine-learning><neural-network><convolutional-neural-network>","0",""
"98149","1","2021-07-21 10:56:18","3","170","<python><nlp><gensim><spacy><hpc>","1",""
"98151","1","2021-07-21 13:05:14","1","426","<neural-network><regression><decision-trees><bert><embeddings>","1",""
"98154","1","2021-07-21 13:41:26","3","176","<machine-learning><neural-network><tensorflow>","3",""
"98160","1","2021-07-21 15:12:54","1","40","<python><neural-network><loss-function><lightgbm><gradient>","0",""
"98162","1","2021-07-21 19:53:58","1","53","<neural-network><backpropagation>","1",""
"98164","1","2021-07-21 21:07:59","1","31","<nlp><3d-reconstruction><chatbot>","1",""
"98167","1","2021-07-22 04:40:40","1","70","<preprocessing><missing-data>","3",""
"98172","1","2021-07-22 06:53:11","6","1101","<encoding><one-hot-encoding>","3","1"
"98176","1","2021-07-22 07:52:25","2","30","<visualization>","0","1"
"98177","1","2021-07-22 08:29:21","0","16","<python><time-series><grid-search><arima><statsmodels>","0",""
"98178","1","2021-07-22 08:40:25","1","90","<dataset><visualization><data-cleaning><data-science-model>","1",""
"98180","1","2021-07-22 09:01:26","2","24","<orange><orange3>","1",""
"98182","1","2021-07-22 10:04:53","1","48","<classification><keras><time-series><loss-function><binary-classification>","1",""
"98187","1","2021-07-22 13:50:04","0","84","<nlp><cross-validation><named-entity-recognition><spacy>","0",""
"98189","1","2021-07-22 14:17:54","0","20","<machine-learning><time-series><pipelines><scala><memory>","1",""
"98191","1","2021-07-22 15:55:27","1","15","<deep-learning><keras><time-series><r><prediction>","0",""
"98196","1","2021-07-22 16:40:42","2","153","<named-entity-recognition><annotation>","1",""
"98197","1","2021-07-22 16:49:48","2","27","<accuracy><confusion-matrix><f1score><binary-classification>","1",""
"98199","1","2021-07-22 18:40:21","0","65","<machine-learning><python><time-series>","0",""
"98200","1","2021-07-22 18:56:18","0","37","<tensorflow><time-series><lstm>","1",""
"98202","1","2021-07-22 20:41:26","0","18","<machine-learning><keras><tensorflow><r>","0",""
"98203","1","2021-07-22 21:05:01","1","97","<cnn><audio-recognition>","1",""
"98206","1","2021-07-22 21:44:18","0","27","<deep-learning><training><supervised-learning>","1",""
"98211","1","2021-07-23 01:03:43","0","36","<logistic-regression><pyspark><multitask-learning>","0",""
